Student ID,English,Mathematics,Science,Logical Reasoning,Computer Awareness
Student_3098_5,56,55,56,59,57
Student_3099_1,65,72,71,74,71
Student_3099_2,68,74,74,72,68
Student_3099_3,65,68,65,65,69
Student_3099_4,58,64,59,62,61
Student_3099_5,58,56,57,57,55
Student_3100_1,74,74,74,68,72
Student_3100_2,70,70,71,74,66
Student_3100_3,70,67,67,65,66
Student_3100_4,57,61,55,61,55
Student_3100_5,58,57,58,56,55
Student_3101_1,66,74,74,70,73
Student_3101_2,67,71,71,69,67
Student_3101_3,63,67,68,68,66
Student_3101_4,55,60,55,63,59
Student_3101_5,56,55,59,59,59
Student_3102_1,66,74,72,68,70
Student_3102_2,72,70,71,71,67
Student_3102_3,70,67,65,69,65
Student_3102_4,57,60,59,61,58
Student_3102_5,58,59,59,57,57
Student_3103_1,60,74,73,66,70
Student_3103_2,68,70,71,69,65
Student_3103_3,63,69,66,67,69
Student_3103_4,57,61,57,62,64
Student_3103_5,59,55,57,58,55
Student_3104_1,65,73,71,69,73
Student_3104_2,60,71,72,66,65
Student_3104_3,66,67,66,65,65
Student_3104_4,55,63,56,63,60
Student_3104_5,58,57,57,55,58
Student_3105_1,68,71,72,66,72
Student_3105_2,69,74,73,65,68
Student_3105_3,69,66,65,67,65
Student_3105_4,56,61,57,62,61
Student_3105_5,57,56,56,59,57
Student_3106_1,74,73,73,74,74
Student_3106_2,69,74,74,67,66
Student_3106_3,74,68,65,68,68
Student_3106_4,58,63,58,62,61
Student_3106_5,59,57,59,59,57
Student_3107_1,72,74,71,73,73
Student_3107_2,73,74,70,71,69
Student_3107_3,72,66,69,67,68
Student_3107_4,59,61,58,64,55
Student_3107_5,55,55,56,59,58
Student_3108_1,64,70,70,72,74
Student_3108_2,65,72,70,74,68
Student_3108_3,66,65,67,67,68
Student_3108_4,57,62,55,63,61
Student_3108_5,57,57,58,58,55
Student_3109_1,64,70,70,70,71
Student_3109_2,73,74,73,67,68
Student_3109_3,68,67,69,65,67
Student_3109_4,56,62,55,63,56
Student_3109_5,58,58,56,58,57
Student_3110_1,69,72,74,70,74
Student_3110_2,60,73,74,73,68
Student_3110_3,66,69,67,68,69
Student_3110_4,56,63,56,62,61
Student_3110_5,55,59,59,56,58
Student_3111_1,66,71,73,69,70
Student_3111_2,69,71,74,65,69
Student_3111_3,63,69,65,66,68
Student_3111_4,55,60,57,63,63
Student_3111_5,59,57,58,57,55
Student_3112_1,61,72,71,68,71
Student_3112_2,74,73,72,65,69
Student_3112_3,61,65,66,65,68
Student_3112_4,59,64,55,62,56
Student_3112_5,58,55,58,56,56
Student_3113_1,69,74,72,73,71
Student_3113_2,66,73,74,73,66
Student_3113_3,71,67,69,69,69
Student_3113_4,58,61,57,62,58
Student_3113_5,58,59,56,56,57
Student_3114_1,66,74,71,66,71
Student_3114_2,72,72,74,74,67
Student_3114_3,70,66,67,65,68
Student_3114_4,57,62,58,64,57
Student_3114_5,55,55,55,59,58
Student_3115_1,71,73,74,68,71
Student_3115_2,67,70,70,72,65
Student_3115_3,67,66,65,68,66
Student_3115_4,59,63,56,61,62
Student_3115_5,57,55,57,57,57
Student_3116_1,73,71,74,72,73
Student_3116_2,63,72,74,67,67
Student_3116_3,64,68,66,66,66
Student_3116_4,56,63,58,60,62
Student_3116_5,55,58,56,55,57
Student_3117_1,73,70,71,74,70
Student_3117_2,64,73,72,69,66
Student_3117_3,65,65,67,68,66
Student_3117_4,59,63,56,62,61
Student_3117_5,58,58,56,57,59
Student_3118_1,73,70,73,74,73
Student_3118_2,68,73,73,70,65
Student_3118_3,74,69,69,66,66
Student_3118_4,55,63,58,63,58
Student_3118_5,58,56,59,57,58
Student_3119_1,60,70,70,66,72
Student_3119_2,69,70,70,73,69
Student_3119_3,67,69,67,67,66
Student_3119_4,55,60,55,63,61
Student_3119_5,58,57,59,58,58
Student_3120_1,69,71,72,66,73
Student_3120_2,61,71,74,72,69
Student_3120_3,71,65,67,66,68
Student_3120_4,55,60,56,61,58
Student_3120_5,59,57,58,58,58
Student_3121_1,60,74,70,68,70
Student_3121_2,68,73,70,73,69
Student_3121_3,61,69,69,65,67
Student_3121_4,55,63,57,60,63
Student_3121_5,57,55,56,57,56
Student_3122_1,73,70,72,65,72
Student_3122_2,70,73,71,68,66
Student_3122_3,68,67,65,68,66
Student_3122_4,56,60,59,64,56
Student_3122_5,58,59,55,56,57
Student_3123_1,72,73,70,70,74
Student_3123_2,69,74,71,68,65
Student_3123_3,69,69,66,66,65
Student_3123_4,57,61,58,61,57
Student_3123_5,57,59,55,57,55
Student_3124_1,68,70,71,66,70
Student_3124_2,65,71,73,70,68
Student_3124_3,64,65,69,66,67
Student_3124_4,59,63,57,64,64
Student_3124_5,55,57,57,59,58
Student_3125_1,71,74,70,68,74
Student_3125_2,66,74,74,74,69
Student_3125_3,69,67,69,68,68
Student_3125_4,56,60,56,64,61
Student_3125_5,56,57,55,59,56
Student_3126_1,71,74,74,71,73
Student_3126_2,62,74,72,69,68
Student_3126_3,64,69,65,67,69
Student_3126_4,59,62,59,62,55
Student_3126_5,56,59,57,58,59
Student_3127_1,70,71,71,67,70
Student_3127_2,69,73,74,65,65
Student_3127_3,66,66,66,66,69
Student_3127_4,56,60,55,61,60
Student_3127_5,58,57,57,55,59
Student_3128_1,66,74,74,67,72
Student_3128_2,69,73,70,70,67
Student_3128_3,65,68,69,65,69
Student_3128_4,57,60,56,62,60
Student_3128_5,56,59,57,59,57
Student_3129_1,65,70,72,69,72
Student_3129_2,66,71,71,65,66
Student_3129_3,65,65,69,67,65
Student_3129_4,58,64,55,63,58
Student_3129_5,58,59,55,55,55
Student_3130_1,66,74,71,72,74
Student_3130_2,72,71,71,68,66
Student_3130_3,67,66,69,69,65
Student_3130_4,59,60,59,63,61
Student_3130_5,58,57,58,56,58
Student_3131_1,72,71,72,69,74
Student_3131_2,67,72,71,67,67
Student_3131_3,66,66,65,65,66
Student_3131_4,57,64,59,61,59
Student_3131_5,55,55,56,55,57
Student_3132_1,65,74,73,65,74
Student_3132_2,69,70,72,72,67
Student_3132_3,60,69,66,66,67
Student_3132_4,55,64,58,63,61
Student_3132_5,55,55,58,57,56
Student_3133_1,60,72,73,73,73
Student_3133_2,68,74,73,72,68
Student_3133_3,69,68,65,66,69
Student_3133_4,56,62,56,61,56
Student_3133_5,59,58,58,57,56
Student_3134_1,67,71,72,72,71
Student_3134_2,66,74,74,71,65
Student_3134_3,68,66,66,67,69
Student_3134_4,57,61,58,60,57
Student_3134_5,59,58,56,59,59
Student_3135_1,73,72,74,65,74
Student_3135_2,72,70,71,68,67
Student_3135_3,62,69,68,67,65
Student_3135_4,58,63,58,62,62
Student_3135_5,56,59,56,55,59
Student_3136_1,65,74,74,70,73
Student_3136_2,67,72,74,65,67
Student_3136_3,67,66,69,66,66
Student_3136_4,56,62,58,61,58
Student_3136_5,58,56,57,55,59
Student_3137_1,72,70,71,74,71
Student_3137_2,66,71,73,71,69
Student_3137_3,61,66,65,68,66
Student_3137_4,56,63,59,63,60
Student_3137_5,55,55,57,58,58
Student_3138_1,61,71,74,73,70
Student_3138_2,65,74,73,72,69
Student_3138_3,63,69,69,66,67
Student_3138_4,57,63,56,63,61
Student_3138_5,56,57,56,56,57
Student_3139_1,74,71,70,69,74
Student_3139_2,72,73,73,69,68
Student_3139_3,64,67,66,67,66
Student_3139_4,55,62,59,62,62
Student_3139_5,58,56,58,57,59
Student_3140_1,73,73,74,65,72
Student_3140_2,65,74,73,73,67
Student_3140_3,67,65,68,69,69
Student_3140_4,59,64,55,62,55
Student_3140_5,55,56,55,57,57
Student_3141_1,69,73,73,70,73
Student_3141_2,63,72,73,73,69
Student_3141_3,67,69,67,67,67
Student_3141_4,55,63,58,63,56
Student_3141_5,57,57,56,58,55
Student_3142_1,63,70,70,72,70
Student_3142_2,62,73,70,71,67
Student_3142_3,72,67,65,68,67
Student_3142_4,56,64,58,62,59
Student_3142_5,59,55,55,57,56
Student_3143_1,60,73,74,73,74
Student_3143_2,70,73,72,69,69
Student_3143_3,65,69,66,68,65
Student_3143_4,56,61,55,64,58
Student_3143_5,59,58,58,55,58
Student_3144_1,74,70,70,74,72
Student_3144_2,61,72,70,73,65
Student_3144_3,66,65,66,65,66
Student_3144_4,59,63,57,64,63
Student_3144_5,58,59,57,59,55
Student_3145_1,62,70,73,70,71
Student_3145_2,71,70,71,68,68
Student_3145_3,64,69,66,65,69
Student_3145_4,56,64,55,62,64
Student_3145_5,55,59,57,59,59
Student_3146_1,72,73,72,66,73
Student_3146_2,71,74,72,72,65
Student_3146_3,65,66,69,68,67
Student_3146_4,56,60,57,62,55
Student_3146_5,57,58,58,57,57
Student_3147_1,61,71,72,72,71
Student_3147_2,63,70,73,65,67
Student_3147_3,64,68,69,67,69
Student_3147_4,58,62,55,61,64
Student_3147_5,55,57,56,59,58
Student_3148_1,66,70,72,72,73
Student_3148_2,72,72,71,69,69
Student_3148_3,60,68,66,68,68
Student_3148_4,59,64,56,63,63
Student_3148_5,59,56,59,57,56
Student_3149_1,68,74,70,68,73
Student_3149_2,72,73,73,74,67
Student_3149_3,61,69,67,66,65
Student_3149_4,59,64,56,62,55
Student_3149_5,55,59,58,57,55
Student_3150_1,65,71,73,73,74
Student_3150_2,65,74,72,71,65
Student_3150_3,74,65,66,69,68
Student_3150_4,56,63,56,64,63
Student_3150_5,57,56,56,57,59
Student_3151_1,72,72,73,71,72
Student_3151_2,68,73,72,73,66
Student_3151_3,65,67,69,69,67
Student_3151_4,57,60,55,62,56
Student_3151_5,58,59,58,57,58
Student_3152_1,73,74,71,74,74
Student_3152_2,74,74,74,71,67
Student_3152_3,67,69,66,65,69
Student_3152_4,59,62,59,62,58
Student_3152_5,55,56,57,57,55
Student_3153_1,72,72,74,73,71
Student_3153_2,67,70,74,68,67
Student_3153_3,64,69,69,67,65
Student_3153_4,59,61,55,64,64
Student_3153_5,58,58,59,55,55
Student_3154_1,63,71,73,68,71
Student_3154_2,73,71,71,72,66
Student_3154_3,64,67,69,65,67
Student_3154_4,55,64,59,62,58
Student_3154_5,59,57,55,57,58
Student_3155_1,73,72,72,72,74
Student_3155_2,64,74,71,73,66
Student_3155_3,62,67,66,69,66
Student_3155_4,59,63,57,60,56
Student_3155_5,58,58,57,56,59
Student_3156_1,71,73,70,69,73
Student_3156_2,74,71,73,71,65
Student_3156_3,72,67,68,67,69
Student_3156_4,55,61,58,62,60
Student_3156_5,56,58,58,55,58
Student_3157_1,73,71,72,74,72
Student_3157_2,61,70,70,66,65
Student_3157_3,73,65,66,67,68
Student_3157_4,56,60,59,64,61
Student_3157_5,58,57,55,58,58
Student_3158_1,68,72,70,70,74
Student_3158_2,70,70,73,72,65
Student_3158_3,72,65,65,69,69
Student_3158_4,55,62,58,60,63
Student_3158_5,57,56,56,59,59
Student_3159_1,69,70,73,65,71
Student_3159_2,65,74,74,67,67
Student_3159_3,67,68,68,67,68
Student_3159_4,57,61,59,63,62
Student_3159_5,58,56,55,57,58
Student_3160_1,65,74,74,66,73
Student_3160_2,72,70,74,74,65
Student_3160_3,74,68,67,69,66
Student_3160_4,57,61,56,61,56
Student_3160_5,56,55,57,57,58
Student_3161_1,66,71,72,66,73
Student_3161_2,69,71,73,68,68
Student_3161_3,71,67,65,68,65
Student_3161_4,57,61,59,61,56
Student_3161_5,56,56,59,55,57
Student_3162_1,64,73,73,74,74
Student_3162_2,62,72,72,67,68
Student_3162_3,68,66,67,68,69
Student_3162_4,58,62,55,61,57
Student_3162_5,59,55,58,57,57
Student_3163_1,74,72,72,69,74
Student_3163_2,62,71,72,74,66
Student_3163_3,70,65,67,66,66
Student_3163_4,58,60,56,62,56
Student_3163_5,59,55,56,56,57
Student_3164_1,63,70,73,66,72
Student_3164_2,71,73,70,67,67
Student_3164_3,67,68,67,69,67
Student_3164_4,56,60,57,63,64
Student_3164_5,55,55,58,58,58
Student_3165_1,69,71,70,71,74
Student_3165_2,63,70,70,65,66
Student_3165_3,68,69,69,68,65
Student_3165_4,57,64,56,63,62
Student_3165_5,59,57,58,55,57
Student_3166_1,64,70,70,69,72
Student_3166_2,64,71,71,73,69
Student_3166_3,71,68,69,68,67
Student_3166_4,56,61,58,63,56
Student_3166_5,58,56,58,59,57
Student_3167_1,64,72,71,73,73
Student_3167_2,62,70,73,70,65
Student_3167_3,72,68,68,69,65
Student_3167_4,58,61,58,63,57
Student_3167_5,56,58,56,59,58
Student_3168_1,70,73,71,68,72
Student_3168_2,60,70,71,67,66
Student_3168_3,72,69,65,66,65
Student_3168_4,57,63,55,60,55
Student_3168_5,55,56,59,56,55
Student_3169_1,64,71,72,71,74
Student_3169_2,63,70,71,66,65
Student_3169_3,69,65,68,67,68
Student_3169_4,57,61,57,60,59
Student_3169_5,55,56,58,59,55
Student_3170_1,62,73,74,69,72
Student_3170_2,71,70,74,67,69
Student_3170_3,70,68,67,67,65
Student_3170_4,59,60,58,64,61
Student_3170_5,57,59,55,59,57
Student_3171_1,68,73,72,73,71
Student_3171_2,66,70,74,68,67
Student_3171_3,67,65,67,68,68
Student_3171_4,55,63,55,60,62
Student_3171_5,55,56,55,55,56
Student_3172_1,73,70,74,72,70
Student_3172_2,60,70,73,66,68
Student_3172_3,66,67,66,67,65
Student_3172_4,55,63,57,61,57
Student_3172_5,57,56,55,59,57
Student_3173_1,61,71,73,70,73
Student_3173_2,63,73,70,74,68
Student_3173_3,68,68,67,68,66
Student_3173_4,55,60,55,63,64
Student_3173_5,55,58,57,56,56
Student_3174_1,69,73,71,68,70
Student_3174_2,64,70,74,74,68
Student_3174_3,64,67,66,69,66
Student_3174_4,56,62,56,62,60
Student_3174_5,56,59,55,57,59
Student_3175_1,62,73,71,67,71
Student_3175_2,74,71,73,73,65
Student_3175_3,60,67,66,68,67
Student_3175_4,57,64,56,64,62
Student_3175_5,58,56,55,55,59
Student_3176_1,73,72,74,74,72
Student_3176_2,60,74,70,65,65
Student_3176_3,63,67,69,68,65
Student_3176_4,57,63,55,64,61
Student_3176_5,57,57,58,56,57
Student_3177_1,66,72,72,65,74
Student_3177_2,71,72,70,66,68
Student_3177_3,71,68,65,68,67
Student_3177_4,56,64,55,61,59
Student_3177_5,56,55,55,56,59
Student_3178_1,61,70,71,65,74
Student_3178_2,69,72,70,69,67
Student_3178_3,65,67,66,65,66
Student_3178_4,55,60,59,63,59
Student_3178_5,59,55,56,58,56
Student_3179_1,72,73,73,74,70
Student_3179_2,73,71,71,65,67
Student_3179_3,68,69,68,66,67
Student_3179_4,57,63,55,60,62
Student_3179_5,56,57,55,59,56
Student_3180_1,65,74,74,70,72
Student_3180_2,61,70,70,70,67
Student_3180_3,73,68,65,65,66
Student_3180_4,57,61,55,61,63
Student_3180_5,56,59,57,57,59
Student_3181_1,62,70,74,67,71
Student_3181_2,64,73,70,69,68
Student_3181_3,74,67,69,69,65
Student_3181_4,57,63,59,63,59
Student_3181_5,56,56,58,58,56
Student_3182_1,60,73,73,68,70
Student_3182_2,73,74,72,74,67
Student_3182_3,60,69,69,69,69
Student_3182_4,57,63,55,63,55
Student_3182_5,55,58,56,55,59
Student_3183_1,72,72,74,68,73
Student_3183_2,65,74,72,71,67
Student_3183_3,70,66,68,67,67
Student_3183_4,59,60,59,62,60
Student_3183_5,59,55,58,58,59
Student_3184_1,67,70,70,66,72
Student_3184_2,67,70,70,73,67
Student_3184_3,64,65,69,68,66
Student_3184_4,55,61,55,61,61
Student_3184_5,57,57,56,57,57
Student_3185_1,67,72,71,73,70
Student_3185_2,66,72,74,66,69
Student_3185_3,63,68,65,66,65
Student_3185_4,58,62,59,63,58
Student_3185_5,59,57,56,57,59
Student_3186_1,62,73,73,73,74
Student_3186_2,69,72,73,68,69
Student_3186_3,63,67,68,65,67
Student_3186_4,58,60,59,63,61
Student_3186_5,57,56,55,55,55
Student_3187_1,64,73,73,67,70
Student_3187_2,71,71,71,68,65
Student_3187_3,68,68,66,67,66
Student_3187_4,58,60,56,60,59
Student_3187_5,58,59,58,59,56
Student_3188_1,60,70,72,66,72
Student_3188_2,60,70,74,69,68
Student_3188_3,72,68,68,66,66
Student_3188_4,57,60,57,62,56
Student_3188_5,58,57,59,58,58
Student_3189_1,68,74,72,71,72
Student_3189_2,62,73,72,68,67
Student_3189_3,65,68,67,68,69
Student_3189_4,59,64,57,60,61
Student_3189_5,56,57,59,56,57
Student_3190_1,74,71,71,70,72
Student_3190_2,70,72,70,66,66
Student_3190_3,71,66,65,69,67
Student_3190_4,59,63,59,60,61
Student_3190_5,56,57,56,57,58
Student_3191_1,63,74,71,69,72
Student_3191_2,65,74,73,74,69
Student_3191_3,68,67,69,67,69
Student_3191_4,57,60,55,60,58
Student_3191_5,56,56,55,58,58
Student_3192_1,69,74,74,65,72
Student_3192_2,61,73,72,67,68
Student_3192_3,65,68,69,65,68
Student_3192_4,58,60,55,62,62
Student_3192_5,58,58,55,59,57
Student_3193_1,74,74,73,67,74
Student_3193_2,71,73,73,69,67
Student_3193_3,65,67,66,67,69
Student_3193_4,58,60,56,63,63
Student_3193_5,59,58,57,59,58
Student_3194_1,74,72,70,69,70
Student_3194_2,65,71,73,68,68
Student_3194_3,60,66,67,69,68
Student_3194_4,55,62,57,62,64
Student_3194_5,56,56,55,58,56
Student_3195_1,68,72,73,67,71
Student_3195_2,61,71,72,67,66
Student_3195_3,64,69,69,65,68
Student_3195_4,56,62,59,61,62
Student_3195_5,59,59,56,57,57
Student_3196_1,68,71,73,74,72
Student_3196_2,67,70,74,74,68
Student_3196_3,68,67,68,66,65
Student_3196_4,55,64,55,62,58
Student_3196_5,57,59,58,56,59
Student_3197_1,69,70,72,71,74
Student_3197_2,62,73,71,66,66
Student_3197_3,64,65,67,66,66
Student_3197_4,59,63,57,62,55
Student_3197_5,58,56,56,59,56
Student_3198_1,67,72,74,68,74
Student_3198_2,61,73,74,65,69
Student_3198_3,71,68,67,67,68
Student_3198_4,58,60,56,62,63
Student_3198_5,57,56,57,59,57
Student_3199_1,60,73,74,70,70
Student_3199_2,63,71,71,69,69
Student_3199_3,70,65,65,65,67
Student_3199_4,56,63,58,64,59
Student_3199_5,55,56,57,59,57
Student_3200_1,62,72,74,72,71
Student_3200_2,67,72,70,74,69
Student_3200_3,71,67,69,67,65
Student_3200_4,57,62,59,62,61
Student_3200_5,58,58,56,58,56
Student_3201_1,71,74,73,72,72
Student_3201_2,67,71,70,70,67
Student_3201_3,69,67,68,65,67
Student_3201_4,55,62,55,64,60
Student_3201_5,59,58,57,58,59
Student_3202_1,66,72,70,65,71
Student_3202_2,72,71,73,74,69
Student_3202_3,63,68,66,65,68
Student_3202_4,55,60,56,61,56
Student_3202_5,58,55,59,55,55
Student_3203_1,69,70,70,67,71
Student_3203_2,64,73,71,65,65
Student_3203_3,65,65,67,67,67
Student_3203_4,55,60,57,60,58
Student_3203_5,55,57,57,59,59
Student_3204_1,62,73,70,67,73
Student_3204_2,71,70,74,71,66
Student_3204_3,68,67,66,67,66
Student_3204_4,58,60,59,61,60
Student_3204_5,59,58,56,57,57
Student_3205_1,61,70,72,65,70
Student_3205_2,64,71,74,71,69
Student_3205_3,70,68,68,66,66
Student_3205_4,59,63,55,60,61
Student_3205_5,58,58,56,56,57
Student_3206_1,66,70,73,66,70
Student_3206_2,64,74,70,68,65
Student_3206_3,68,67,65,66,67
Student_3206_4,58,63,58,62,61
Student_3206_5,58,55,55,58,59
Student_3207_1,60,72,72,68,72
Student_3207_2,73,71,72,65,67
Student_3207_3,66,68,68,66,68
Student_3207_4,57,62,59,62,63
Student_3207_5,55,57,57,59,58
Student_3208_1,67,71,74,74,71
Student_3208_2,73,73,72,70,65
Student_3208_3,71,65,67,68,67
Student_3208_4,57,64,59,60,64
Student_3208_5,57,59,59,55,57
Student_3209_1,62,71,73,73,73
Student_3209_2,62,70,71,70,66
Student_3209_3,72,68,69,66,65
Student_3209_4,56,64,58,64,56
Student_3209_5,55,56,59,55,55
Student_3210_1,74,70,70,68,70
Student_3210_2,63,71,74,68,67
Student_3210_3,64,69,66,67,68
Student_3210_4,57,60,58,60,58
Student_3210_5,57,59,59,56,58
Student_3211_1,63,70,71,73,70
Student_3211_2,60,73,72,65,65
Student_3211_3,66,67,65,68,68
Student_3211_4,55,62,58,64,64
Student_3211_5,57,59,57,57,58
Student_3212_1,69,71,72,68,73
Student_3212_2,62,73,73,68,65
Student_3212_3,74,69,68,69,69
Student_3212_4,57,61,56,60,64
Student_3212_5,55,57,55,56,58
Student_3213_1,66,72,74,74,72
Student_3213_2,68,74,71,68,66
Student_3213_3,63,67,68,65,68
Student_3213_4,57,64,59,61,56
Student_3213_5,57,55,58,58,58
Student_3214_1,63,72,71,73,74
Student_3214_2,73,74,70,74,69
Student_3214_3,71,66,66,68,69
Student_3214_4,59,61,57,61,59
Student_3214_5,55,57,58,57,56
Student_3215_1,64,72,73,69,74
Student_3215_2,74,71,72,66,69
Student_3215_3,66,68,66,66,68
Student_3215_4,57,63,57,64,61
Student_3215_5,57,55,56,56,58
Student_3216_1,69,70,74,67,70
Student_3216_2,69,73,73,72,66
Student_3216_3,68,68,65,65,67
Student_3216_4,55,60,55,61,56
Student_3216_5,55,56,56,58,57
Student_3217_1,74,72,71,68,71
Student_3217_2,67,70,72,67,65
Student_3217_3,63,66,67,66,67
Student_3217_4,59,63,59,62,55
Student_3217_5,56,55,56,58,59
Student_3218_1,65,71,70,65,74
Student_3218_2,71,72,70,74,67
Student_3218_3,60,69,65,66,66
Student_3218_4,56,64,55,61,62
Student_3218_5,59,57,59,55,57
Student_3219_1,72,72,71,73,74
Student_3219_2,72,74,74,71,66
Student_3219_3,70,67,68,68,69
Student_3219_4,59,62,56,64,59
Student_3219_5,58,59,56,56,57
Student_3220_1,60,71,71,70,73
Student_3220_2,68,70,70,68,68
Student_3220_3,67,69,68,66,69
Student_3220_4,56,62,55,60,58
Student_3220_5,58,58,57,55,58
Student_3221_1,72,70,72,67,70
Student_3221_2,63,72,71,71,67
Student_3221_3,73,69,66,65,66
Student_3221_4,58,61,59,60,62
Student_3221_5,57,55,55,58,56
Student_3222_1,64,71,70,70,74
Student_3222_2,73,73,72,71,68
Student_3222_3,67,66,66,65,66
Student_3222_4,58,63,57,62,58
Student_3222_5,56,55,59,58,57
Student_3223_1,73,73,72,66,73
Student_3223_2,66,74,72,74,66
Student_3223_3,67,68,68,67,65
Student_3223_4,56,64,55,64,58
Student_3223_5,58,55,59,56,55
Student_3224_1,60,71,74,66,72
Student_3224_2,67,72,70,71,69
Student_3224_3,72,65,68,68,66
Student_3224_4,56,60,56,62,60
Student_3224_5,59,58,56,55,55
Student_3225_1,60,74,74,67,70
Student_3225_2,61,70,70,68,69
Student_3225_3,71,68,65,67,66
Student_3225_4,55,62,57,61,55
Student_3225_5,58,59,56,56,56
Student_3226_1,69,72,71,67,71
Student_3226_2,64,71,72,69,68
Student_3226_3,70,68,69,67,67
Student_3226_4,58,63,55,62,60
Student_3226_5,56,58,56,59,56
Student_3227_1,74,72,73,72,70
Student_3227_2,71,73,71,65,68
Student_3227_3,61,69,65,68,68
Student_3227_4,58,63,58,61,64
Student_3227_5,57,55,56,59,59
Student_3228_1,62,70,70,74,72
Student_3228_2,65,71,70,65,68
Student_3228_3,68,68,65,65,69
Student_3228_4,58,60,56,64,63
Student_3228_5,55,58,56,59,55
Student_3229_1,73,73,70,74,71
Student_3229_2,66,73,74,70,66
Student_3229_3,66,68,65,66,68
Student_3229_4,56,64,56,64,59
Student_3229_5,59,59,58,58,55
Student_3230_1,71,74,72,68,71
Student_3230_2,67,73,72,72,68
Student_3230_3,70,65,65,65,69
Student_3230_4,57,61,57,62,57
Student_3230_5,55,59,56,59,56
Student_3231_1,71,72,73,65,71
Student_3231_2,64,74,72,71,68
Student_3231_3,73,68,66,65,66
Student_3231_4,58,61,56,63,58
Student_3231_5,55,58,57,57,56
Student_3232_1,60,72,74,72,70
Student_3232_2,70,74,74,65,65
Student_3232_3,74,65,66,67,68
Student_3232_4,55,61,56,61,60
Student_3232_5,55,55,57,55,58
Student_3233_1,66,73,74,69,70
Student_3233_2,67,73,74,68,65
Student_3233_3,60,65,66,67,67
Student_3233_4,59,61,55,64,62
Student_3233_5,56,57,58,55,56
Student_3234_1,67,70,72,66,73
Student_3234_2,65,74,70,70,67
Student_3234_3,60,66,68,69,68
Student_3234_4,58,62,55,61,62
Student_3234_5,55,56,55,59,55
Student_3235_1,63,72,71,71,72
Student_3235_2,67,71,74,73,69
Student_3235_3,69,69,67,65,67
Student_3235_4,58,61,58,64,58
Student_3235_5,57,57,59,55,59
Student_3236_1,70,74,72,71,72
Student_3236_2,65,71,70,73,69
Student_3236_3,74,69,65,66,68
Student_3236_4,55,63,55,63,55
Student_3236_5,59,59,55,59,58
Student_3237_1,72,70,73,70,74
Student_3237_2,65,74,72,73,69
Student_3237_3,73,67,67,69,65
Student_3237_4,59,62,58,64,57
Student_3237_5,57,57,56,59,58
Student_3238_1,68,72,71,70,74
Student_3238_2,66,74,73,70,66
Student_3238_3,63,65,69,66,67
Student_3238_4,55,62,56,63,58
Student_3238_5,56,56,59,55,57
Student_3239_1,68,73,71,72,70
Student_3239_2,69,74,71,72,68
Student_3239_3,69,69,67,68,66
Student_3239_4,56,61,59,60,58
Student_3239_5,56,57,55,56,57
Student_3240_1,73,70,74,65,72
Student_3240_2,73,72,74,68,69
Student_3240_3,64,69,69,68,67
Student_3240_4,56,63,56,62,60
Student_3240_5,58,57,59,58,59
Student_3241_1,60,73,71,65,72
Student_3241_2,70,74,74,67,67
Student_3241_3,67,66,69,65,67
Student_3241_4,59,62,57,60,56
Student_3241_5,57,55,57,58,55
Student_3242_1,72,71,70,65,70
Student_3242_2,66,73,74,65,65
Student_3242_3,67,68,65,67,69
Student_3242_4,56,64,55,60,64
Student_3242_5,57,55,57,56,56
Student_3243_1,67,71,70,72,74
Student_3243_2,61,74,71,68,67
Student_3243_3,61,69,69,68,67
Student_3243_4,59,60,56,62,58
Student_3243_5,55,58,55,58,59
Student_3244_1,65,73,71,67,71
Student_3244_2,68,73,70,65,68
Student_3244_3,62,66,68,68,66
Student_3244_4,56,62,57,61,58
Student_3244_5,58,59,56,55,59
Student_3245_1,73,74,73,68,73
Student_3245_2,68,74,71,72,66
Student_3245_3,61,68,66,69,67
Student_3245_4,56,61,57,63,57
Student_3245_5,55,56,58,57,55
Student_3246_1,74,70,72,68,74
Student_3246_2,61,74,73,67,69
Student_3246_3,74,69,67,65,69
Student_3246_4,55,60,56,60,60
Student_3246_5,58,55,58,56,59
Student_3247_1,61,72,71,71,72
Student_3247_2,67,71,74,68,65
Student_3247_3,68,65,69,68,65
Student_3247_4,57,64,55,63,57
Student_3247_5,56,58,59,58,59
Student_3248_1,62,71,70,67,74
Student_3248_2,62,73,71,67,66
Student_3248_3,61,69,66,69,68
Student_3248_4,57,60,57,60,62
Student_3248_5,56,56,59,55,57
Student_3249_1,62,70,74,67,73
Student_3249_2,70,71,71,69,65
Student_3249_3,65,68,65,65,66
Student_3249_4,57,60,56,60,62
Student_3249_5,55,57,59,59,55
Student_3250_1,72,74,72,72,70
Student_3250_2,63,73,70,65,65
Student_3250_3,66,66,69,68,67
Student_3250_4,57,63,55,63,64
Student_3250_5,56,59,57,57,57
Student_3251_1,61,73,73,70,72
Student_3251_2,66,74,70,70,66
Student_3251_3,72,65,69,67,68
Student_3251_4,57,63,58,63,64
Student_3251_5,58,55,55,57,58
Student_3252_1,64,70,70,70,73
Student_3252_2,72,71,71,69,68
Student_3252_3,60,65,67,65,65
Student_3252_4,59,64,59,61,59
Student_3252_5,58,56,56,56,57
Student_3253_1,60,72,74,67,71
Student_3253_2,61,71,74,67,69
Student_3253_3,62,68,67,66,69
Student_3253_4,58,61,58,62,56
